STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ISL,Iceland,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IND,India,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,195.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IDN,Indonesia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,302.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,12.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRQ,Iraq,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,26.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRL,Ireland,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,5.3,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ISR,Israel,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,2.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ITA,Italy,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,4.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JAM,Jamaica,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JPN,Japan,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,12.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JOR,Jordan,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,4.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KAZ,Kazakhstan,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,67.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KEN,Kenya,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,251.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KIR,Kiribati,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,382.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,513.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,48.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KWT,Kuwait,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,18.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,107.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LAO,Lao PDR,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,149.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LVA,Latvia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,20.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBN,Lebanon,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,13.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LSO,Lesotho,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,609.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBR,Liberia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,308.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBY,Libya,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,59.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LTU,Lithuania,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,28.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LUX,Luxembourg,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,5.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,61.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDG,Madagascar,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,233.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MWI,Malawi,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,138.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MYS,Malaysia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,90.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDV,Maldives,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,37.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MLI,Mali,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,51.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MLT,Malta,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,31.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MHL,Marshall Islands,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,430.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MRT,Mauritania,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,85.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MUS,Mauritius,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,12.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MEX,Mexico,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,23.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,104.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDA,Moldova,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,78.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MCO,Monaco,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,0.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNG,Mongolia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,413.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNE,Montenegro,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,15.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
